0.000000	0.972144	1.043300	1.052539
1.000000	0.965167	0.953965	0.966798
2.000000	0.890654	1.001687	0.947179
3.000000	0.752866	0.850257	0.729026
4.000000	0.634158	0.652872	0.443131
5.000000	0.512903	0.581766	0.391080
6.000000	0.486418	0.586780	0.344775
7.000000	0.485284	0.676508	0.364124
8.000000	0.441591	0.803618	0.433630
9.000000	0.469356	0.651948	0.332660
10.000000	0.445305	0.592710	0.350086
11.000000	0.439341	0.606200	0.322083
12.000000	0.415464	0.693489	0.338797
13.000000	0.413304	0.831395	0.420110
14.000000	0.429102	0.739777	0.380610
15.000000	0.460147	0.811836	0.422337
16.000000	0.479286	0.853551	0.453988
17.000000	0.442007	0.638383	0.323832
18.000000	0.392411	0.760118	0.372168
19.000000	0.425217	0.691180	0.347438
20.000000	0.392732	0.622789	0.331332
21.000000	0.379298	0.702928	0.359487
22.000000	0.398578	0.701819	0.363289
23.000000	0.402791	0.657643	0.347418
24.000000	0.387691	0.653000	0.341148
25.000000	0.390227	0.624149	0.319676
26.000000	0.360918	0.662733	0.325252
27.000000	0.391160	0.654126	0.335901
28.000000	0.388642	0.677928	0.357661
29.000000	0.376512	0.635630	0.345452
30.000000	0.384731	0.654580	0.344057
31.000000	0.355559	0.677169	0.361820
32.000000	0.384976	0.637861	0.339310
33.000000	0.386769	0.699707	0.341237
34.000000	0.388220	0.717924	0.351365
35.000000	0.372861	0.794678	0.389494
36.000000	0.363973	0.697310	0.362979
37.000000	0.350112	0.672544	0.351458
38.000000	0.362739	0.624146	0.320734
39.000000	0.356434	0.614084	0.329737
40.000000	0.368207	0.633940	0.325778
41.000000	0.353544	0.664438	0.334753
42.000000	0.377577	0.628802	0.316426
43.000000	0.383038	0.600742	0.310450
44.000000	0.350144	0.686110	0.344596
45.000000	0.360295	0.606940	0.311508
46.000000	0.332326	0.620045	0.311426
47.000000	0.365991	0.641407	0.318670
48.000000	0.337747	0.625836	0.353772
49.000000	0.358040	0.629144	0.303748
50.000000	0.346091	0.663847	0.343114
51.000000	0.346907	0.598221	0.314055
52.000000	0.361315	0.608318	0.318405
53.000000	0.351568	0.597515	0.344273
54.000000	0.321609	0.594119	0.306206
55.000000	0.340614	0.677661	0.342167
56.000000	0.314180	0.775200	0.384569
57.000000	0.365966	0.636196	0.315883
58.000000	0.323133	0.686970	0.337188
59.000000	0.337404	0.596804	0.321331
60.000000	0.337374	0.607710	0.312918
61.000000	0.308463	0.624313	0.330473
62.000000	0.336067	0.587773	0.312819
63.000000	0.320300	0.661535	0.336484
64.000000	0.322000	0.679084	0.349623
65.000000	0.305202	0.665246	0.354621
66.000000	0.332036	0.627249	0.306728
67.000000	0.298360	0.644635	0.307839
68.000000	0.335946	0.649232	0.292267
69.000000	0.293778	0.617647	0.378547
70.000000	0.324865	0.625212	0.319315
71.000000	0.291952	0.660003	0.302334
72.000000	0.325009	0.659026	0.328114
73.000000	0.331369	0.693153	0.313118
74.000000	0.298152	0.640449	0.280954
75.000000	0.293942	0.649526	0.300499
76.000000	0.296434	0.586183	0.320664
77.000000	0.286327	0.646814	0.350137
