0.000000	1.014681	1.159573	0.741967
1.000000	1.018970	1.135290	0.721652
2.000000	0.932092	1.069654	0.674299
3.000000	0.893618	0.973664	0.591109
4.000000	0.794530	0.841563	0.490253
5.000000	0.701158	0.735286	0.385951
6.000000	0.614474	0.574734	0.268417
7.000000	0.500353	0.511445	0.261611
8.000000	0.571224	0.569399	0.325395
9.000000	0.492565	0.437130	0.217795
10.000000	0.502340	0.433111	0.231340
11.000000	0.460970	0.417226	0.217101
12.000000	0.454036	0.376650	0.181444
13.000000	0.459699	0.356016	0.176336
14.000000	0.441943	0.352132	0.175230
15.000000	0.417129	0.326186	0.150751
16.000000	0.405404	0.359371	0.184832
17.000000	0.406511	0.381977	0.212022
18.000000	0.423624	0.327155	0.161468
19.000000	0.411209	0.344266	0.191446
20.000000	0.476339	0.327398	0.173308
21.000000	0.385819	0.318948	0.162325
22.000000	0.483340	0.313034	0.155218
23.000000	0.386216	0.332282	0.179263
24.000000	0.382025	0.294025	0.146401
25.000000	0.413629	0.286620	0.152608
26.000000	0.400763	0.298628	0.167364
27.000000	0.400972	0.283336	0.166575
28.000000	0.369389	0.268525	0.153172
29.000000	0.379074	0.305065	0.179307
30.000000	0.374406	0.280697	0.151520
31.000000	0.383541	0.280677	0.144807
32.000000	0.346690	0.303377	0.154807
33.000000	0.375138	0.273479	0.131262
34.000000	0.342533	0.302004	0.166693
35.000000	0.409337	0.270978	0.144336
36.000000	0.372117	0.287309	0.155700
37.000000	0.344411	0.285654	0.152346
38.000000	0.367690	0.287968	0.141496
39.000000	0.389011	0.303512	0.155239
40.000000	0.360700	0.273743	0.133143
41.000000	0.331712	0.277773	0.161065
42.000000	0.352949	0.260921	0.154918
43.000000	0.364839	0.291032	0.174181
44.000000	0.373346	0.279799	0.143528
45.000000	0.359630	0.282911	0.151309
46.000000	0.433376	0.272504	0.137835
47.000000	0.375223	0.291577	0.142989
48.000000	0.340316	0.267382	0.127355
49.000000	0.421715	0.274653	0.155348
50.000000	0.406305	0.273702	0.154817
51.000000	0.359283	0.275687	0.159740
52.000000	0.352902	0.297493	0.158106
53.000000	0.323716	0.262901	0.168781
54.000000	0.341729	0.259031	0.140473
55.000000	0.341260	0.280895	0.128572
56.000000	0.340653	0.333943	0.217365
