0.000000	1.003499
1.000000	1.023486
2.000000	1.004627
3.000000	0.991060
4.000000	1.009428
5.000000	0.968993
6.000000	0.947837
7.000000	0.943466
8.000000	0.957331
9.000000	0.958751
10.000000	0.912390
11.000000	0.862070
12.000000	0.818980
13.000000	0.837843
14.000000	0.721267
15.000000	0.751108
16.000000	0.760454
17.000000	0.835978
18.000000	0.824089
19.000000	0.913830
20.000000	0.776688
21.000000	0.707063
22.000000	0.764805
23.000000	0.686892
24.000000	0.710328
25.000000	0.713096
26.000000	0.639923
27.000000	0.671899
28.000000	0.690346
29.000000	0.732601
30.000000	0.715076
31.000000	0.764323
32.000000	0.692657
33.000000	0.639473
34.000000	0.694115
35.000000	0.655395
36.000000	0.586482
37.000000	0.672774
38.000000	0.688480
39.000000	0.637826
40.000000	0.738936
41.000000	0.720522
42.000000	0.614395
43.000000	0.687916
44.000000	0.683020
45.000000	0.734401
46.000000	0.711678
47.000000	0.745357
48.000000	0.658668
49.000000	0.639684
50.000000	0.666673
51.000000	0.716561
52.000000	0.648909
53.000000	0.633559
54.000000	0.621416
55.000000	0.609939
56.000000	0.646337
57.000000	0.695680
58.000000	0.583546
59.000000	0.607148
60.000000	0.587774
61.000000	0.571154
62.000000	0.739811
63.000000	0.621881
64.000000	0.612376
65.000000	0.713845
66.000000	0.610125
67.000000	0.569824
68.000000	0.695851
69.000000	0.653539
70.000000	0.625981
71.000000	0.578449
72.000000	0.656190
73.000000	0.615043
74.000000	0.591203
75.000000	0.604316
76.000000	0.566236
77.000000	0.533957
78.000000	0.651821
79.000000	0.585358
80.000000	0.573118
81.000000	0.572168
82.000000	0.562635
83.000000	0.583702
84.000000	0.562851
85.000000	0.551453
86.000000	0.523107
87.000000	0.605919
88.000000	0.605899
89.000000	0.559019
90.000000	0.556623
91.000000	0.570840
92.000000	0.523215
93.000000	0.624340
94.000000	0.554752
95.000000	0.588552
96.000000	0.545013
97.000000	0.518138
98.000000	0.479973
99.000000	0.541733
100.000000	0.523288
101.000000	0.542096
102.000000	0.509848
103.000000	0.558048
104.000000	0.528964
105.000000	0.506444
106.000000	0.577760
107.000000	0.522940
108.000000	0.522040
109.000000	0.478952
110.000000	0.573693
111.000000	0.566723
112.000000	0.584711
113.000000	0.514759
114.000000	0.488248
115.000000	0.469873
116.000000	0.558614
117.000000	0.471252
118.000000	0.490239
119.000000	0.474635
120.000000	0.508146
121.000000	0.478622
122.000000	0.495830
123.000000	0.499068
124.000000	0.481463
125.000000	0.469847
126.000000	0.495695
127.000000	0.453329
128.000000	0.500693
129.000000	0.513792
130.000000	0.457388
131.000000	0.454394
132.000000	0.523248
133.000000	0.444123
134.000000	0.449676
135.000000	0.458530
136.000000	0.511931
137.000000	0.488156
138.000000	0.504463
139.000000	0.478552
140.000000	0.513980
141.000000	0.519778
142.000000	0.417360
143.000000	0.511350
144.000000	0.467147
145.000000	0.451583
146.000000	0.513977
147.000000	0.471933
148.000000	0.473959
149.000000	0.455701
150.000000	0.495322
151.000000	0.403814
152.000000	0.466092
153.000000	0.422662
154.000000	0.439897
155.000000	0.422069
156.000000	0.465461
157.000000	0.398053
158.000000	0.479967
159.000000	0.429725
160.000000	0.484031
161.000000	0.393007
162.000000	0.478282
163.000000	0.448733
164.000000	0.441747
165.000000	0.461056
166.000000	0.487200
167.000000	0.444143
168.000000	0.418228
169.000000	0.510272
170.000000	0.509502
171.000000	0.445393
172.000000	0.445008
173.000000	0.393588
174.000000	0.451080
175.000000	0.439708
176.000000	0.487411
177.000000	0.433109
178.000000	0.421025
179.000000	0.441992
180.000000	0.441485
181.000000	0.435796
182.000000	0.408070
183.000000	0.435023
184.000000	0.410181
185.000000	0.426685
186.000000	0.400498
187.000000	0.414560
188.000000	0.463986
189.000000	0.442950
190.000000	0.449866
191.000000	0.439922
192.000000	0.422090
193.000000	0.436482
194.000000	0.416837
195.000000	0.438655
196.000000	0.469173
197.000000	0.416620
198.000000	0.393995
199.000000	0.476056
200.000000	0.384653
201.000000	0.432043
202.000000	0.397476
203.000000	0.431009
204.000000	0.455281
205.000000	0.451602
206.000000	0.371258
207.000000	0.419737
208.000000	0.451988
209.000000	0.445090
210.000000	0.445690
211.000000	0.419810
212.000000	0.402915
213.000000	0.434857
214.000000	0.497101
215.000000	0.406436
216.000000	0.447432
217.000000	0.421561
218.000000	0.415799
219.000000	0.427705
220.000000	0.420263
221.000000	0.404408
222.000000	0.428952
223.000000	0.353011
224.000000	0.409722
225.000000	0.434216
226.000000	0.417514
227.000000	0.452999
228.000000	0.427331
229.000000	0.422778
230.000000	0.401113
231.000000	0.428448
232.000000	0.363533
233.000000	0.379832
234.000000	0.418251
235.000000	0.355116
236.000000	0.392025
237.000000	0.369665
238.000000	0.412916
239.000000	0.390067
240.000000	0.395493
241.000000	0.380643
242.000000	0.361607
243.000000	0.354928
244.000000	0.493734
245.000000	0.404078
246.000000	0.383974
247.000000	0.433942
248.000000	0.432125
249.000000	0.370831
250.000000	0.362324
251.000000	0.404447
252.000000	0.365090
253.000000	0.393409
254.000000	0.409405
255.000000	0.393912
256.000000	0.467727
257.000000	0.453163
258.000000	0.394895
259.000000	0.458261
260.000000	0.413499
261.000000	0.385087
262.000000	0.352141
263.000000	0.409728
264.000000	0.426872
265.000000	0.409012
266.000000	0.378429
267.000000	0.347911
268.000000	0.365439
269.000000	0.391241
270.000000	0.381469
271.000000	0.390006
272.000000	0.343217
273.000000	0.364122
274.000000	0.383390
275.000000	0.386152
276.000000	0.376737
277.000000	0.433468
278.000000	0.419464
279.000000	0.380092
280.000000	0.370864
281.000000	0.393129
282.000000	0.394881
283.000000	0.411457
284.000000	0.394043
285.000000	0.360787
286.000000	0.352495
287.000000	0.331839
288.000000	0.391784
289.000000	0.421106
290.000000	0.369289
291.000000	0.425370
292.000000	0.348722
293.000000	0.384075
294.000000	0.397258
295.000000	0.352873
296.000000	0.329348
297.000000	0.363771
298.000000	0.405769
299.000000	0.356746
300.000000	0.328327
301.000000	0.419333
302.000000	0.378628
303.000000	0.368531
304.000000	0.396312
305.000000	0.381098
306.000000	0.352007
307.000000	0.399910
308.000000	0.417202
309.000000	0.422336
310.000000	0.469159
311.000000	0.416603
312.000000	0.456485
313.000000	0.453802
314.000000	0.448501
315.000000	0.455840
316.000000	0.372835
317.000000	0.360517
318.000000	0.415667
319.000000	0.379152
320.000000	0.333865
321.000000	0.369169
322.000000	0.359701
323.000000	0.345410
324.000000	0.405501
325.000000	0.410761
326.000000	0.378492
327.000000	0.335161
328.000000	0.338657
329.000000	0.336009
330.000000	0.378762
331.000000	0.340852
332.000000	0.362999
333.000000	0.372050
334.000000	0.339099
335.000000	0.336489
336.000000	0.404875
337.000000	0.356560
338.000000	0.368471
339.000000	0.374781
340.000000	0.329724
341.000000	0.388685
342.000000	0.365387
343.000000	0.397877
344.000000	0.333162
345.000000	0.345380
346.000000	0.330905
347.000000	0.339698
348.000000	0.322396
349.000000	0.419713
350.000000	0.418812
351.000000	0.357349
352.000000	0.369688
353.000000	0.385697
354.000000	0.389011
355.000000	0.384489
356.000000	0.366032
357.000000	0.390661
358.000000	0.324415
359.000000	0.384562
360.000000	0.394686
361.000000	0.371709
362.000000	0.372607
363.000000	0.376018
364.000000	0.367634
365.000000	0.413878
366.000000	0.323720
367.000000	0.374096
368.000000	0.360075
369.000000	0.357893
370.000000	0.337055
371.000000	0.392270
372.000000	0.367513
373.000000	0.330200
374.000000	0.322139
375.000000	0.370506
376.000000	0.403866
377.000000	0.305225
378.000000	0.334523
379.000000	0.384797
380.000000	0.344967
381.000000	0.383718
382.000000	0.311929
383.000000	0.353006
384.000000	0.350338
385.000000	0.365335
386.000000	0.357910
387.000000	0.368073
388.000000	0.349130
389.000000	0.344348
390.000000	0.305220
391.000000	0.357521
392.000000	0.295344
393.000000	0.353587
394.000000	0.382346
395.000000	0.317050
396.000000	0.360165
397.000000	0.368270
398.000000	0.358301
399.000000	0.330143
400.000000	0.388042
401.000000	0.390352
402.000000	0.359445
403.000000	0.337965
404.000000	0.381480
405.000000	0.328472
406.000000	0.314802
407.000000	0.335493
408.000000	0.421186
409.000000	0.318243
410.000000	0.374528
411.000000	0.344673
412.000000	0.355936
413.000000	0.352025
414.000000	0.334182
415.000000	0.328885
416.000000	0.329557
417.000000	0.334544
418.000000	0.371816
419.000000	0.352298
420.000000	0.371704
421.000000	0.360065
422.000000	0.345971
423.000000	0.322076
424.000000	0.353176
425.000000	0.314164
426.000000	0.367421
427.000000	0.344806
428.000000	0.340487
429.000000	0.309635
430.000000	0.347975
431.000000	0.344263
432.000000	0.308960
433.000000	0.336995
434.000000	0.313404
435.000000	0.347204
436.000000	0.300657
437.000000	0.346451
438.000000	0.325985
439.000000	0.370423
440.000000	0.350790
441.000000	0.325280
442.000000	0.348867
443.000000	0.372006
444.000000	0.374709
445.000000	0.308946
446.000000	0.319784
447.000000	0.316717
448.000000	0.380760
449.000000	0.413648
450.000000	0.317050
451.000000	0.373012
452.000000	0.327291
453.000000	0.349187
454.000000	0.360338
455.000000	0.350960
456.000000	0.298069
457.000000	0.335095
458.000000	0.337255
459.000000	0.369826
460.000000	0.361018
461.000000	0.338357
462.000000	0.335482
463.000000	0.354068
464.000000	0.325834
465.000000	0.402061
466.000000	0.308800
467.000000	0.317113
468.000000	0.292759
469.000000	0.354594
470.000000	0.373438
471.000000	0.374262
472.000000	0.313365
473.000000	0.368729
474.000000	0.312598
475.000000	0.325394
476.000000	0.338869
477.000000	0.345758
478.000000	0.338640
479.000000	0.350967
480.000000	0.340513
481.000000	0.367921
482.000000	0.298599
483.000000	0.321856
484.000000	0.351784
485.000000	0.334522
486.000000	0.351542
487.000000	0.349441
488.000000	0.371378
489.000000	0.334884
490.000000	0.366689
491.000000	0.313330
492.000000	0.380871
493.000000	0.344752
494.000000	0.386633
495.000000	0.342823
496.000000	0.363304
497.000000	0.337720
498.000000	0.377255
499.000000	0.315445
500.000000	0.326200
501.000000	0.313510
502.000000	0.325447
503.000000	0.326312
504.000000	0.304316
505.000000	0.318662
506.000000	0.307204
507.000000	0.375818
508.000000	0.360501
509.000000	0.419319
510.000000	0.359595
511.000000	0.340279
512.000000	0.334086
513.000000	0.339532
514.000000	0.384843
515.000000	0.324689
516.000000	0.353896
517.000000	0.325565
518.000000	0.321900
519.000000	0.341305
520.000000	0.319369
521.000000	0.343592
522.000000	0.297287
523.000000	0.336451
524.000000	0.335821
525.000000	0.403878
526.000000	0.308031
527.000000	0.324008
528.000000	0.325590
529.000000	0.342722
530.000000	0.346704
531.000000	0.373620
532.000000	0.367941
533.000000	0.350233
534.000000	0.375620
535.000000	0.346289
536.000000	0.299641
537.000000	0.344050
538.000000	0.334255
539.000000	0.328030
540.000000	0.317265
541.000000	0.417301
542.000000	0.321184
543.000000	0.299957
544.000000	0.331885
545.000000	0.353202
546.000000	0.294502
547.000000	0.347101
548.000000	0.313328
549.000000	0.358776
550.000000	0.336889
551.000000	0.330447
552.000000	0.335661
553.000000	0.352613
554.000000	0.350030
