0.000000	22.720311	0.315073
1.000000	2.151166	0.309364
2.000000	0.590844	0.308997
3.000000	0.290802	0.304266
4.000000	0.287187	0.300303
5.000000	0.283906	0.296743
6.000000	0.280824	0.293453
7.000000	0.277897	0.290453
8.000000	0.275108	0.287704
9.000000	0.272444	0.285202
10.000000	0.269885	0.282914
11.000000	0.267404	0.280781
12.000000	0.264985	0.278743
13.000000	0.262607	0.276746
14.000000	0.260269	0.274773
15.000000	0.257960	0.272786
16.000000	0.255683	0.270763
17.000000	0.253994	0.267410
18.000000	0.262412	0.268027
19.000000	0.250203	0.265281
20.000000	0.247587	0.262715
21.000000	0.245186	0.260380
22.000000	0.242843	0.258168
23.000000	0.240504	0.256002
24.000000	0.238184	0.253819
25.000000	0.235890	0.251683
26.000000	0.233610	0.249549
27.000000	0.231359	0.247462
28.000000	0.229140	0.245470
29.000000	0.226903	0.243422
30.000000	0.224708	0.241473
31.000000	0.222499	0.239557
32.000000	0.220361	0.237714
33.000000	0.218212	0.235979
34.000000	0.216124	0.234351
35.000000	0.214120	0.232872
36.000000	0.212075	0.231361
37.000000	0.210074	0.229895
38.000000	0.208180	0.228264
39.000000	0.206104	0.226853
40.000000	0.204259	0.225704
41.000000	0.202400	0.224601
42.000000	0.200597	0.223592
43.000000	0.198718	0.222413
44.000000	0.196946	0.221497
45.000000	0.195113	0.220431
46.000000	0.193392	0.219505
47.000000	0.191632	0.218532
48.000000	0.189901	0.217635
49.000000	0.188230	0.216592
50.000000	0.186530	0.215856
51.000000	0.184888	0.215141
52.000000	26.827556	6.425701
53.000000	10.683638	1.437413
54.000000	1.649255	1.365530
55.000000	1.540365	1.277533
56.000000	1.439712	1.198993
57.000000	1.346428	1.124544
58.000000	1.257440	1.051930
59.000000	1.171422	0.982374
60.000000	1.088166	0.917406
61.000000	1.009553	0.858892
62.000000	0.946197	0.810842
63.000000	0.885078	0.762127
64.000000	0.822681	0.712955
65.000000	0.759160	0.663823
66.000000	0.702427	0.628519
67.000000	0.673493	0.608695
68.000000	0.654081	0.590555
69.000000	0.635725	0.573176
70.000000	0.618488	0.556634
71.000000	0.603210	0.541597
72.000000	0.591301	0.529633
73.000000	0.581501	0.519555
74.000000	0.572216	0.510658
75.000000	0.563638	0.502952
76.000000	0.745882	6.368476
77.000000	1.043014	0.686905
78.000000	0.723708	0.675003
79.000000	0.706407	0.663244
80.000000	0.692296	0.650950
81.000000	0.678510	0.637555
82.000000	0.664207	0.624067
83.000000	0.652277	0.613392
84.000000	0.643491	0.606373
85.000000	0.636236	0.599078
86.000000	0.628639	0.591646
87.000000	0.620864	0.584053
88.000000	0.612919	0.576299
89.000000	0.604796	0.568399
90.000000	0.596491	0.560337
91.000000	0.588021	0.552122
92.000000	0.579399	0.543736
93.000000	0.570590	0.535162
94.000000	0.561611	0.526382
95.000000	0.552464	0.517468
96.000000	0.543197	0.508438
97.000000	0.533807	0.499282
98.000000	0.524319	0.490020
99.000000	0.514679	0.480635
100.000000	0.504845	0.471098
101.000000	0.494823	0.461406
102.000000	0.484626	0.451538
103.000000	0.498844	0.478818
104.000000	0.507602	0.465210
105.000000	0.493271	0.451748
106.000000	0.479024	0.438764
107.000000	0.465067	0.425939
