0.000000	0.434563	0.411794
1.000000	0.406875	0.409286
2.000000	0.388528	0.409365
3.000000	0.397048	0.408255
4.000000	0.398629	0.407525
5.000000	0.405563	0.406642
6.000000	0.389063	0.406729
7.000000	0.380799	0.406321
8.000000	0.373830	0.405869
9.000000	0.392898	0.405711
10.000000	0.397987	0.405607
11.000000	0.386517	0.405385
12.000000	0.397135	0.405411
13.000000	0.401827	0.405463
14.000000	0.387895	0.405758
15.000000	0.378766	0.405457
16.000000	0.381576	0.405218
17.000000	0.402966	0.405048
18.000000	0.388276	0.405124
19.000000	0.396101	0.405064
20.000000	0.379989	0.405168
21.000000	0.429735	0.405141
22.000000	0.386952	0.405070
23.000000	0.378930	0.404900
24.000000	0.427295	0.404782
25.000000	0.394189	0.404677
26.000000	0.411668	0.404969
27.000000	0.386846	0.405222
28.000000	0.388698	0.404914
29.000000	0.379154	0.404763
30.000000	0.382100	0.404978
31.000000	0.387476	0.405045
32.000000	0.363815	0.405520
33.000000	0.381899	0.405023
34.000000	0.415391	0.404570
35.000000	0.370681	0.404594
36.000000	0.369590	0.404820
37.000000	0.377443	0.404695
38.000000	0.396185	0.404787
39.000000	0.422314	0.405287
40.000000	0.387327	0.404622
41.000000	0.381106	0.404749
42.000000	0.379866	0.405984
43.000000	0.366739	0.405241
44.000000	0.390233	0.404956
45.000000	0.385181	0.405695
46.000000	0.396416	0.405103
47.000000	0.378190	0.404854
48.000000	0.383535	0.404734
49.000000	0.366412	0.404741
50.000000	0.373541	0.404700
51.000000	0.382481	0.404786
52.000000	0.388056	0.404886
53.000000	0.404169	0.404890
54.000000	0.377885	0.404787
55.000000	0.398453	0.404892
56.000000	0.377425	0.404986
57.000000	0.392365	0.404667
58.000000	0.368752	0.404565
59.000000	0.376309	0.404278
60.000000	0.398169	0.404625
61.000000	0.380398	0.405837
62.000000	0.385623	0.405118
63.000000	0.389757	0.404733
64.000000	0.383243	0.405305
65.000000	0.379206	0.404868
66.000000	0.378022	0.404652
67.000000	0.369373	0.404806
68.000000	0.388768	0.404661
69.000000	0.385872	0.405131
70.000000	0.375549	0.405028
71.000000	0.376683	0.404939
72.000000	0.388217	0.404785
73.000000	0.383866	0.404862
74.000000	0.377577	0.404749
75.000000	0.383567	0.404813
76.000000	0.381562	0.405034
77.000000	0.374164	0.404883
78.000000	0.369523	0.404854
79.000000	0.366754	0.405085
80.000000	0.375693	0.405318
81.000000	0.381871	0.404937
82.000000	0.384455	0.404970
83.000000	0.392839	0.404926
84.000000	0.385745	0.405345
85.000000	0.386823	0.404766
86.000000	0.364260	0.404845
87.000000	0.383540	0.404745
88.000000	0.387099	0.404963
89.000000	0.397086	0.405004
90.000000	0.392247	0.404987
91.000000	0.385158	0.404756
92.000000	0.399905	0.404660
93.000000	0.382848	0.404828
94.000000	0.380444	0.405101
95.000000	0.378876	0.404904
96.000000	0.380091	0.404879
97.000000	0.362598	0.404732
98.000000	0.377228	0.404709
99.000000	0.377391	0.404694
100.000000	0.390911	0.404668
101.000000	0.386560	0.404690
102.000000	0.394649	0.404647
103.000000	0.389971	0.404667
104.000000	0.403967	0.404733
105.000000	0.389424	0.404686
106.000000	0.364532	0.404736
107.000000	0.372763	0.404683
108.000000	0.383312	0.404782
109.000000	0.389170	0.405251
110.000000	0.379486	0.405023
111.000000	0.368424	0.404772
112.000000	0.374070	0.404663
113.000000	0.385310	0.404698
114.000000	0.390034	0.404552
115.000000	0.382575	0.404610
116.000000	0.400087	0.404709
117.000000	0.408978	0.404789
118.000000	0.376784	0.405214
119.000000	0.382035	0.404914
120.000000	0.373838	0.404945
121.000000	0.375395	0.404730
122.000000	0.380924	0.404696
123.000000	0.373340	0.404629
124.000000	0.371934	0.404632
125.000000	0.370709	0.404645
126.000000	0.396952	0.404710
127.000000	0.409512	0.404754
128.000000	0.399690	0.404761
129.000000	0.373324	0.404889
130.000000	0.375130	0.404816
131.000000	0.387336	0.404705
132.000000	0.384569	0.404529
133.000000	0.385304	0.404548
134.000000	0.369315	0.404580
135.000000	0.375850	0.404666
136.000000	0.366830	0.404587
137.000000	0.407947	0.404665
138.000000	0.387216	0.404642
139.000000	0.418207	0.404643
140.000000	0.391788	0.404878
141.000000	0.378331	0.404840
142.000000	0.372393	0.404649
143.000000	0.388429	0.404586
144.000000	0.378428	0.404653
145.000000	0.359717	0.404720
146.000000	0.379350	0.404890
147.000000	0.372484	0.404874
148.000000	0.400650	0.404880
149.000000	0.401251	0.404830
150.000000	0.377329	0.404803
151.000000	0.392255	0.404790
152.000000	0.377436	0.404831
153.000000	0.380793	0.404798
154.000000	0.365700	0.404801
155.000000	0.375176	0.404889
156.000000	0.394445	0.404950
157.000000	0.361912	0.404989
158.000000	0.386764	0.404962
159.000000	0.423702	0.404883
160.000000	0.373036	0.404853
161.000000	0.412969	0.404814
162.000000	0.371219	0.404781
163.000000	0.382727	0.404819
164.000000	0.368665	0.404820
165.000000	0.402666	0.404794
166.000000	0.393468	0.404729
167.000000	0.376928	0.404750
168.000000	0.387338	0.404735
169.000000	0.376319	0.404732
170.000000	0.382785	0.404696
171.000000	0.385487	0.404715
172.000000	0.375773	0.404723
173.000000	0.385720	0.404722
174.000000	0.381054	0.404711
175.000000	0.372851	0.404704
176.000000	0.389953	0.404716
177.000000	0.391080	0.404724
178.000000	0.360164	0.404720
179.000000	0.369214	0.404709
180.000000	0.389317	0.404722
181.000000	0.441757	0.404887
182.000000	0.382145	0.404879
183.000000	0.391712	0.404889
184.000000	0.396623	0.404866
185.000000	0.375184	0.404849
186.000000	0.387545	0.404814
187.000000	0.381865	0.404800
188.000000	0.371813	0.404786
189.000000	0.393170	0.404763
190.000000	0.379169	0.404681
191.000000	0.367635	0.404651
192.000000	0.380789	0.404658
193.000000	0.409108	0.404670
194.000000	0.431463	0.404669
195.000000	0.385466	0.404662
196.000000	0.386872	0.404653
197.000000	0.380522	0.404638
198.000000	0.373732	0.404650
199.000000	0.380137	0.404668
200.000000	0.377693	0.404663
201.000000	0.374745	0.404652
202.000000	0.399612	0.404637
203.000000	0.374532	0.404625
204.000000	0.400491	0.404643
205.000000	0.365381	0.404643
206.000000	0.374593	0.404636
207.000000	0.371680	0.404619
208.000000	0.384297	0.404615
209.000000	0.371799	0.404616
210.000000	0.366461	0.404692
211.000000	0.378629	0.404701
212.000000	0.379836	0.404685
213.000000	0.374248	0.404665
214.000000	0.366668	0.404636
215.000000	0.391039	0.404637
216.000000	0.406428	0.404633
217.000000	0.376268	0.404624
218.000000	0.367744	0.404623
219.000000	0.377504	0.404622
220.000000	0.380259	0.404617
221.000000	0.390060	0.404608
222.000000	0.380793	0.404611
223.000000	0.389439	0.404597
224.000000	0.369885	0.404594
225.000000	0.391550	0.404595
226.000000	0.384227	0.404614
227.000000	0.385299	0.404636
228.000000	0.388943	0.404647
229.000000	0.385744	0.404644
230.000000	0.381773	0.404643
231.000000	0.383442	0.404649
232.000000	0.388863	0.404643
233.000000	0.384666	0.404644
234.000000	0.376110	0.404636
235.000000	0.398306	0.404624
236.000000	0.401197	0.404620
237.000000	0.387760	0.404624
238.000000	0.373961	0.404610
239.000000	0.370363	0.404606
240.000000	0.384783	0.404607
241.000000	0.377596	0.404603
242.000000	0.373233	0.404598
243.000000	0.370589	0.404599
244.000000	0.365821	0.404590
245.000000	0.378502	0.404593
246.000000	0.375266	0.404596
247.000000	0.387019	0.404595
248.000000	0.361748	0.404592
249.000000	0.394235	0.404593
250.000000	0.386966	0.404607
251.000000	0.367632	0.404614
252.000000	0.372861	0.404609
253.000000	0.379335	0.404616
254.000000	0.368125	0.404615
255.000000	0.377972	0.404616
256.000000	0.426788	0.404628
257.000000	0.397248	0.404633
258.000000	0.367408	0.404633
259.000000	0.375438	0.404635
260.000000	0.376017	0.404638
261.000000	0.391056	0.404637
262.000000	0.375670	0.404634
263.000000	0.382437	0.404632
264.000000	0.451282	0.404632
265.000000	0.378407	0.404625
266.000000	0.409184	0.404626
267.000000	0.374890	0.404636
268.000000	0.369486	0.404639
269.000000	0.375085	0.404634
270.000000	0.373981	0.404630
271.000000	0.380934	0.404638
272.000000	0.369070	0.404642
273.000000	0.365445	0.404617
274.000000	0.373622	0.404607
275.000000	0.401431	0.404607
276.000000	0.381554	0.404612
277.000000	0.384407	0.404603
278.000000	0.386280	0.404598
279.000000	0.386514	0.404596
280.000000	0.432672	0.404596
281.000000	0.389781	0.404595
282.000000	0.387138	0.404596
283.000000	0.379445	0.404596
284.000000	0.390707	0.404597
285.000000	0.375600	0.404599
286.000000	0.370101	0.404598
287.000000	0.370132	0.404599
288.000000	0.393617	0.404600
289.000000	0.378201	0.404601
290.000000	0.398781	0.404600
291.000000	0.405160	0.404595
292.000000	0.391806	0.404595
293.000000	0.377363	0.404600
294.000000	0.372776	0.404612
295.000000	0.389127	0.404617
296.000000	0.393275	0.404618
297.000000	0.383889	0.404612
298.000000	0.367724	0.404609
299.000000	0.394115	0.404607
300.000000	0.408271	0.404602
301.000000	0.399900	0.404600
302.000000	0.387321	0.404600
303.000000	0.373804	0.404598
304.000000	0.395341	0.404599
305.000000	0.372400	0.404599
306.000000	0.382314	0.404598
307.000000	0.374851	0.404596
308.000000	0.378636	0.404596
309.000000	0.383405	0.404596
310.000000	0.375571	0.404595
311.000000	0.380631	0.404595
312.000000	0.381242	0.404591
313.000000	0.370795	0.404589
314.000000	0.393541	0.404588
315.000000	0.416302	0.404587
316.000000	0.376499	0.404586
317.000000	0.412268	0.404584
318.000000	0.368978	0.404583
319.000000	0.366215	0.404582
320.000000	0.386364	0.404582
321.000000	0.370900	0.404582
322.000000	0.385158	0.404583
323.000000	0.403157	0.404579
324.000000	0.375186	0.404577
325.000000	0.372803	0.404575
326.000000	0.376044	0.404574
327.000000	0.405167	0.404574
328.000000	0.371650	0.404575
329.000000	0.378217	0.404580
330.000000	0.375711	0.404582
331.000000	0.390371	0.404582
332.000000	0.375356	0.404582
333.000000	0.389803	0.404583
334.000000	0.364112	0.404583
335.000000	0.385802	0.404584
336.000000	0.395045	0.404584
337.000000	0.377945	0.404583
338.000000	0.419685	0.404583
339.000000	0.371523	0.404585
340.000000	0.368191	0.404586
341.000000	0.376434	0.404585
342.000000	0.393430	0.404585
343.000000	0.379118	0.404585
344.000000	0.382974	0.404584
345.000000	0.389872	0.404585
346.000000	0.400960	0.404585
347.000000	0.369459	0.404585
348.000000	0.375502	0.404585
